"record_id","scientific_name","common_name","vitality","osgr_1km","latitude","longitude","country","start_date_year"
"c35b9933-d38f-444f-8241-2fac3a34ec01","Lutra lutra","Eurasian Otter","dead","SH3575",53.25,-4.46,"United Kingdom",2015
"bcfc4c74-f74a-45a0-bf63-441b285f0273","Lutra lutra","Eurasian Otter","dead","NY3024",54.61,-3.08,"United Kingdom",2014
"bcb1d210-1fff-44c6-b0d4-b22521645226","Lutra lutra","Eurasian Otter","dead","ST3895",51.66,-2.88,"United Kingdom",2015
"bc91ae25-8148-4621-bcd2-4e4a4f063bd5","Lutra lutra","Eurasian Otter","dead","SP2781",52.43,-1.59,"United Kingdom",2021
"b906755f-5645-4eba-b9dd-85562a30703f","Lutra lutra","Eurasian Otter","dead","SO0405",51.74,-3.38,"United Kingdom",2015
"b8fc72a3-d76a-4bc4-a535-aa6def12507d","Lutra lutra","Eurasian Otter","dead","ST6754",51.29,-2.47,"United Kingdom",2014
"b6e14ae1-d17c-4f95-bdbe-eb9c56c7d88b","Lutra lutra","Eurasian Otter","dead","SH2780",53.29,-4.59,"United Kingdom",2015
"b68021a7-691e-4f95-9211-d0dc6e49111b","Lutra lutra","Eurasian Otter","dead","ST3933",51.1,-2.87,"United Kingdom",2016
"b597ca7b-be09-48a1-83aa-8425615f25c6","Lutra lutra","Eurasian Otter","dead","NM6839",56.49,-5.76,"United Kingdom",2015
"b472232e-20a9-43cd-91ba-0a9dd739c197","Lutra lutra","Eurasian Otter","dead","ST2885",51.57,-3.03,"United Kingdom",2015
"b4644927-9dae-452d-8a0f-285f7401fd4d","Lutra lutra","Eurasian Otter","dead","SX9782",50.63,-3.45,"United Kingdom",2018
"b302df72-117e-4da2-a730-23096684b864","Lutra lutra","Eurasian Otter","dead","SU1408",50.87,-1.79,"United Kingdom",2015
"b2cca40e-7c87-413c-9936-a56a505de328","Lutra lutra","Eurasian Otter","dead","NY1542",54.77,-3.31,"United Kingdom",2015
"b142533b-7c91-479f-b4be-e21aec98e432","Lutra lutra","Eurasian Otter","dead","TL1863",52.25,-0.27,"United Kingdom",2014
"b11eedc2-2350-4654-831f-e4e92e04b84e","Lutra lutra","Eurasian Otter","dead","NY4838",54.74,-2.81,"United Kingdom",2015
"b09f3012-1d2a-4359-ae2e-9db4e719d2d3","Lutra lutra","Eurasian Otter","dead","SD9751",53.96,-2.04,"United Kingdom",2019
"afe46328-4a42-4602-92e7-881e65080d9b","Lutra lutra","Eurasian Otter","dead","TL3170",52.32,-0.08,"United Kingdom",2016
"ad98d547-d189-4c32-bdb8-9932db12d082","Lutra lutra","Eurasian Otter","dead","SO6639",52.05,-2.5,"United Kingdom",2016
"ad899064-fbd4-42fa-bb22-8fd2859a10fa","Lutra lutra","Eurasian Otter","dead","SP1728",51.95,-1.75,"United Kingdom",2015
"a7c2fb80-731c-4e6a-a10a-16145999c529","Lutra lutra","Eurasian Otter","dead","ST7413",50.92,-2.36,"United Kingdom",2014
"a6e08741-ecda-4647-94f5-f770b6fd3bac","Lutra lutra","Eurasian Otter","dead","SJ5110",52.69,-2.71,"United Kingdom",2015
"a593f53d-b37c-4203-b816-e46ec2db1722","Lutra lutra","Eurasian Otter","dead","NZ2852",54.86,-1.56,"United Kingdom",2018
"a45df5e4-3b9d-4ba1-a927-e1f4bc8e6b2b","Lutra lutra","Eurasian Otter","dead","SJ7467",53.2,-2.39,"United Kingdom",2019
"a3341fc1-e92a-4c1f-a142-5397c9c028f3","Lutra lutra","Eurasian Otter","dead","TA0440",53.85,-0.42,"United Kingdom",2019
"a2320ca4-b399-4f39-97c5-1ba468003aa9","Lutra lutra","Eurasian Otter","dead","ST6353",51.28,-2.52,"United Kingdom",2015
"a14f03d5-8924-49f6-830d-1ef364b20a53","Lutra lutra","Eurasian Otter","dead","SK5908",52.67,-1.12,"United Kingdom",2016
"9eb8f709-f018-432d-ab56-2588fb1fe50b","Lutra lutra","Eurasian Otter","dead","ST5661",51.35,-2.62,"United Kingdom",2014
"9de47512-0c21-4727-ba71-edd5c865006e","Lutra lutra","Eurasian Otter","dead","TM2547",52.08,1.29,"United Kingdom",2016
"9d8f3d20-3517-4837-9bd9-857010ed0e37","Lutra lutra","Eurasian Otter","dead","TM3458",52.18,1.42,"United Kingdom",2015
"9a955e1d-27b7-4ccd-98c9-57979d5afa11","Lutra lutra","Eurasian Otter","dead","TL4867",52.28,0.17,"United Kingdom",2015
"97a7b9c5-c315-432c-adb6-5863b20e1c95","Lutra lutra","Eurasian Otter","dead","SD6892",54.33,-2.49,"United Kingdom",2016
"962cbfe8-3966-401b-af92-f4fe49ab4fa9","Lutra lutra","Eurasian Otter","dead","SD4340",53.86,-2.86,"United Kingdom",2017
"9540924d-d1d6-4c9a-8755-b7e152822ee7","Lutra lutra","Eurasian Otter","dead","SO8320",51.88,-2.24,"United Kingdom",2018
"93bc0eb1-57f4-4704-aa47-7ac4a75e9b02","Lutra lutra","Eurasian Otter","dead","SN6182",52.42,-4.04,"United Kingdom",2017
"9223735a-d655-439e-8ecf-f7cf501558a4","Lutra lutra","Eurasian Otter","dead","SN6196",52.54,-4.04,"United Kingdom",2017
"916c99be-42d3-4f9d-a817-09bedf3bdea0","Lutra lutra","Eurasian Otter","dead","SJ4470",53.23,-2.83,"United Kingdom",2015
"90612277-04c8-463b-b9c0-0b2911098ac3","Lutra lutra","Eurasian Otter","dead","SD9350",53.95,-2.1,"United Kingdom",2021
"8ff6bfb7-67f2-4847-bf47-e3acdd33f943","Lutra lutra","Eurasian Otter","dead","SY0897",50.77,-3.3,"United Kingdom",2014
"8edec3f1-6c6c-4cd7-95ce-cccc8230d7ee","Lutra lutra","Eurasian Otter","dead","NM4123",56.33,-6.19,"United Kingdom",2015
"8ec7cdaf-507b-4f60-845e-7591eb3e3079","Lutra lutra","Eurasian Otter","dead","TM1982",52.4,1.23,"United Kingdom",2017
"8de0481f-8f6f-423c-959c-61e0bd1c0b84","Lutra lutra","Eurasian Otter","dead","NS7442",55.66,-3.99,"United Kingdom",2015
"8ba6d41a-379d-4746-96f6-7e12affd4ad2","Lutra lutra","Eurasian Otter","dead","ST6773",51.46,-2.47,"United Kingdom",2015
"8b7b6d8f-3802-486c-9fb2-0c4b2c080cac","Lutra lutra","Eurasian Otter","dead","ST7549",51.25,-2.35,"United Kingdom",2015
"8b018a9b-a67c-4a10-89a7-a8c4cb5d962c","Lutra lutra","Eurasian Otter","dead","NM5439",56.48,-5.99,"United Kingdom",2015
"8987c7b7-febd-40f1-ab6f-f6df2d067ae3","Lutra lutra","Eurasian Otter","dead","TL9734",51.97,0.87,"United Kingdom",2019
"88d821f6-b3ca-4c49-a848-d6702d7b6a72","Lutra lutra","Eurasian Otter","dead","SN5707",51.74,-4.07,"United Kingdom",2015
"88d28c33-a781-45af-9c69-2d89593429c7","Lutra lutra","Eurasian Otter","dead","ST5218",50.96,-2.68,"United Kingdom",2015
"8492af94-ed57-4783-8866-6c4db80dd646","Lutra lutra","Eurasian Otter","dead","ST0134",51.1,-3.41,"United Kingdom",2017
"8294afee-a264-4bab-9e1e-d0ec430a2f7e","Lutra lutra","Eurasian Otter","dead","ST7756",51.3,-2.33,"United Kingdom",2016
"81cce52b-2874-473d-94a1-0980825e555d","Lutra lutra","Eurasian Otter","dead","SP8901",51.7,-0.7,"United Kingdom",2017
"7937d4db-44a4-4966-b837-9bd65bd8d16d","Lutra lutra","Eurasian Otter","dead","SD3229",53.75,-3.03,"United Kingdom",2022
"74f8c41a-641e-4f81-91bc-76e4390995ee","Lutra lutra","Eurasian Otter","dead","SS9221",50.99,-3.54,"United Kingdom",2019
"744626ae-3d79-4add-86ed-33135c49807d","Lutra lutra","Eurasian Otter","dead","ST4539",51.15,-2.78,"United Kingdom",2016
"740b5875-c237-4d00-bad8-d265609d13be","Lutra lutra","Eurasian Otter","dead","SS9470",51.43,-3.52,"United Kingdom",2018
"72d6ac0a-f398-4db6-80e2-17a74291e989","Lutra lutra","Eurasian Otter","dead","NO4114",56.32,-2.95,"United Kingdom",2017
"71d1f932-820c-48fb-a51f-cb495cf68fa3","Lutra lutra","Eurasian Otter","dead","NM4825",56.35,-6.07,"United Kingdom",2014
"70512222-8da2-471e-bcbb-c79ac82c1f86","Lutra lutra","Eurasian Otter","dead","NT1772",55.93,-3.32,"United Kingdom",2018
"6dead1d5-7dc2-48f0-a30c-72c204d6b46e","Lutra lutra","Eurasian Otter","dead","NO3212",56.3,-3.09,"United Kingdom",2016
"6ce5571c-8958-4de4-9685-ef9e1829839c","Lutra lutra","Eurasian Otter","dead","SD3847",53.92,-2.93,"United Kingdom",2020
"6cc7fb9f-7970-45fc-ab1a-440de510b1ec","Lutra lutra","Eurasian Otter","dead","ST1624",51.01,-3.19,"United Kingdom",2014
"67e3390b-8747-4ebc-b1e4-7ea13fb31017","Lutra lutra","Eurasian Otter","dead","SY0592",50.72,-3.34,"United Kingdom",2016
"66d976f8-323d-4c64-a9ad-a6015d0f5010","Lutra lutra","Eurasian Otter","dead","TM0224",51.88,0.94,"United Kingdom",2015
"64eda129-d617-4f14-9d91-3374fbf77ec3","Lutra lutra","Eurasian Otter","dead","SJ7146",53.02,-2.42,"United Kingdom",2014
"62051506-2a16-4c17-a6dc-50f19d08bf69","Lutra lutra","Eurasian Otter","dead","TL5293",52.52,0.25,"United Kingdom",2014
"5f795c10-95b5-414a-9cf4-3d0d33bdbe0b","Lutra lutra","Eurasian Otter","dead","SZ1399",50.8,-1.82,"United Kingdom",2014
"58d66161-2770-4448-b6d6-e0fa8d80d362","Lutra lutra","Eurasian Otter","dead","ST3349",51.24,-2.95,"United Kingdom",2015
"55d88f2a-70f4-4ce1-9751-949272f91fb7","Lutra lutra","Eurasian Otter","dead","SN5707",51.74,-4.07,"United Kingdom",2015
"54a15154-0c5a-4345-8725-ca504def8b3e","Lutra lutra","Eurasian Otter","dead","NZ2542",54.78,-1.6,"United Kingdom",2015
"53229a78-9fee-4571-9834-1a8bdf82eebc","Lutra lutra","Eurasian Otter","dead","SY8492",50.73,-2.22,"United Kingdom",2022
"4f075f61-0c82-4735-aa0d-1350c7181322","Lutra lutra","Eurasian Otter","dead","SP3152",52.17,-1.55,"United Kingdom",2017
"4cd30d2f-f93e-433a-8039-9cfceb09e057","Lutra lutra","Eurasian Otter","dead","SH2538",52.91,-4.6,"United Kingdom",2016
"4ae00390-e278-4290-a93c-e98761fb6763","Lutra lutra","Eurasian Otter","dead","SX9293",50.74,-3.53,"United Kingdom",2014
"49cc7075-0c87-475e-91ce-93c401fb06d5","Lutra lutra","Eurasian Otter","dead","SN1947",52.09,-4.63,"United Kingdom",2017
"45e4a607-3c3f-44dd-a359-a083fcc8d084","Lutra lutra","Eurasian Otter","dead","SY6990",50.71,-2.44,"United Kingdom",2016
"4556bffd-3f7c-43f7-aaeb-af6702888db3","Lutra lutra","Eurasian Otter","dead","SW5039",50.21,-5.5,"United Kingdom",2014
"40a476fa-10b8-4132-82dc-52458bde4b73","Lutra lutra","Eurasian Otter","dead","SO1919",51.87,-3.18,"United Kingdom",2015
"3e49ecfb-6ab8-45d9-b830-97cfd7df5d8d","Lutra lutra","Eurasian Otter","dead","NY9338",54.74,-2.1,"United Kingdom",2017
"3e44005c-aae0-41b8-b0b1-67f49a2509b1","Lutra lutra","Eurasian Otter","dead","NU2131",55.58,-1.65,"United Kingdom",2018
"3e30ccfd-04b4-4585-a6ba-e9d9a6c0c3e5","Lutra lutra","Eurasian Otter","dead","SN4059",52.21,-4.33,"United Kingdom",2015
"3da4d766-df8f-473a-8a99-c3497360dd7d","Lutra lutra","Eurasian Otter","dead","NZ0763",54.97,-1.88,"United Kingdom",2016
"3cb10974-3037-48ab-b773-300e7e2daa5e","Lutra lutra","Eurasian Otter","dead","SJ5118",52.76,-2.72,"United Kingdom",2015
"3b49efb8-5830-420d-9490-1e87f5ee096b","Lutra lutra","Eurasian Otter","dead","NR7524",55.47,-5.55,"United Kingdom",2015
"386f6f38-cd13-4a74-9b33-fda9e8015368","Lutra lutra","Eurasian Otter","dead","TM1853",52.14,1.19,"United Kingdom",2014
"382f2cef-f3b9-47f3-b1df-bd4f8b3a7437","Lutra lutra","Eurasian Otter","dead","TL7006",51.73,0.46,"United Kingdom",2019
"373c1e4e-63ad-4fef-a5eb-64c792ab71b9","Lutra lutra","Eurasian Otter","dead","TL8321",51.87,0.67,"United Kingdom",2019
"34c95ad4-8504-4a22-a88c-47ac43e03162","Lutra lutra","Eurasian Otter","dead","SU1728",51.06,-1.76,"United Kingdom",2014
"348db29b-add3-48f7-bbe7-d89f267f3cc6","Lutra lutra","Eurasian Otter","dead","TL9734",51.97,0.87,"United Kingdom",2019
"2fb61f6a-e24d-4d59-8b67-fb15b0424755","Lutra lutra","Eurasian Otter","dead","SH5368",53.19,-4.19,"United Kingdom",2016
"2cd92de0-0882-4b80-b06b-b376f007454f","Lutra lutra","Eurasian Otter","dead","SD3785",54.26,-2.96,"United Kingdom",2021
"2bd95073-2599-4de8-9114-effeaccd94a3","Lutra lutra","Eurasian Otter","dead","SU0696",51.67,-1.91,"United Kingdom",2014
"2a5928ec-ad2e-4118-b337-456146efd4aa","Lutra lutra","Eurasian Otter","dead","NO2417",56.34,-3.22,"United Kingdom",2017
"2a0aa2fc-5da9-4745-ab11-d95bce917ca5","Lutra lutra","Eurasian Otter","dead","SS8735",51.11,-3.61,"United Kingdom",2017
"2982b19a-5110-4dd0-a9e7-d8af33416601","Lutra lutra","Eurasian Otter","dead","SN6930",51.96,-3.9,"United Kingdom",2018
"29820aa5-f7fd-4a5a-b28a-cdcf677f2ddd","Lutra lutra","Eurasian Otter","dead","TF1506",52.65,-0.3,"United Kingdom",2017
"2798e18e-ef70-45cd-b7ef-20e1d4d19351","Lutra lutra","Eurasian Otter","dead","SN5216",51.83,-4.15,"United Kingdom",2014
"26ba2afe-0116-463e-82e1-2ce32f5f2275","Lutra lutra","Eurasian Otter","dead","TL6607",51.74,0.41,"United Kingdom",2017
"264ce4b9-8967-4c36-a59f-6dbc609129a0","Lutra lutra","Eurasian Otter","dead","NS9082",56.02,-3.76,"United Kingdom",2016
"2649a34f-889d-4cc5-8a71-e1b5af750107","Lutra lutra","Eurasian Otter","dead","SU1304",50.84,-1.81,"United Kingdom",2016
"24265073-8e73-4b9b-82f1-d9f2490a2c71","Lutra lutra","Eurasian Otter","dead","SU7485",51.56,-0.93,"United Kingdom",2018
"1e8a5232-73b4-4d74-a60e-1d7fb76e8f56","Lutra lutra","Eurasian Otter","dead","SO5244",52.1,-2.69,"United Kingdom",2017
"1e4a4a7f-ce70-4494-9633-267834d1dc17","Lutra lutra","Eurasian Otter","dead","NM4925",56.36,-6.06,"United Kingdom",2015
"1d4e4456-babc-4288-a968-fc46d3518a87","Lutra lutra","Eurasian Otter","dead","SE4882",54.24,-1.26,"United Kingdom",2019
"1d106fe6-dae8-4e48-815a-e76e7b23382e","Lutra lutra","Eurasian Otter","dead","SP7134",52.01,-0.96,"United Kingdom",2021
"1c28e6f6-3f10-4f05-b8de-150fc1b7d8f1","Lutra lutra","Eurasian Otter","dead","NM8833",56.45,-5.43,"United Kingdom",2016
"1990f769-cafb-41e5-b23d-fec9b3f40cd1","Lutra lutra","Eurasian Otter","dead","NM5842",56.51,-5.92,"United Kingdom",2015
"1555220c-be45-4779-9f49-6b6d310e7110","Lutra lutra","Eurasian Otter","dead","NS3355",55.77,-4.66,"United Kingdom",2018
"12b6d4fa-3d0a-4b0a-b692-38ee8eec9cdd","Lutra lutra","Eurasian Otter","dead","SX5552",50.35,-4.04,"United Kingdom",2020
"0acfe483-cc7e-4b8b-b862-25df76abcc32","Lutra lutra","Eurasian Otter","dead","SJ4473",53.25,-2.83,"United Kingdom",2017
"097394a7-b2fa-4fdc-af7b-b01f17d2b5ab","Lutra lutra","Eurasian Otter","dead","NY6104",54.44,-2.6,"United Kingdom",2016
"090d1135-9fe3-471e-858e-4b4d0edd605c","Lutra lutra","Eurasian Otter","dead","SX9293",50.74,-3.53,"United Kingdom",2014
"08ed567d-2b19-473a-99b0-5e1221b594a7","Lutra lutra","Eurasian Otter","dead","SH5918",52.75,-4.08,"United Kingdom",2015
"05b7e5f6-825a-44c8-8bd1-62ec0337fae5","Lutra lutra","Eurasian Otter","dead","SU1300",50.8,-1.82,"United Kingdom",2018
"05220739-9fe2-4f1f-a7ac-da25e86e9e3c","Lutra lutra","Eurasian Otter","dead","TF5411",52.68,0.29,"United Kingdom",2014
"02c887bb-f249-4b6d-8962-25d6be26e8af","Lutra lutra","Eurasian Otter","dead","NG8075",57.71,-5.68,"United Kingdom",2015
"028d7932-0c4d-4809-a7da-d9ef98172a70","Lutra lutra","Eurasian Otter","dead","SZ0197",50.77,-1.98,"United Kingdom",2019
"00a3767b-1215-4862-b8c6-603391412599","Lutra lutra","Eurasian Otter","dead","SD3199",54.39,-3.06,"United Kingdom",2014
"0002955e-a4c3-4cdd-b6ac-e9c750538907","Lutra lutra","Eurasian Otter","dead","SH4591",53.39,-4.33,"United Kingdom",2016
"ff558910-b2cd-4714-a8b8-42ed4eaa52e4","Lutra lutra","Eurasian Otter","dead","TL3488",52.47,-0.02,"United Kingdom",2016
"fd33b0a0-5239-4211-b497-7db2cf81de56","Lutra lutra","Eurasian Otter","dead","SN3318",51.84,-4.41,"United Kingdom",2023
"fa9c745d-13a3-4f95-a409-e2a7346ee0b7","Lutra lutra","Eurasian Otter","dead","ST4226",51.04,-2.83,"United Kingdom",2017
"f8e68d91-8c0c-40de-bece-29f40ad66f09","Lutra lutra","Eurasian Otter","dead","TF1014",52.72,-0.36,"United Kingdom",2021
"f010b0b3-9192-4eb7-9117-f8364f2e47cd","Lutra lutra","Eurasian Otter","dead","SS5098",51.67,-4.16,"United Kingdom",2023
"ecaf37c4-af79-403f-895e-3c383c5cb4db","Lutra lutra","Eurasian Otter","dead","NG8825",57.27,-5.51,"United Kingdom",2015
"e99b02f7-e596-4d7a-9929-a71a373baac2","Lutra lutra","Eurasian Otter","dead","NM5252",56.6,-6.04,"United Kingdom",2015
"e8dff4f4-34d5-4e73-a637-42396dacb3bb","Lutra lutra","Eurasian Otter","dead","NS7897",56.16,-3.96,"United Kingdom",2017
"e71072d1-41cb-41d9-bc5e-a0660e4ae4ed","Lutra lutra","Eurasian Otter","dead","SN5997",52.56,-4.07,"United Kingdom",2017
"e70744ab-78dd-4144-ab9c-9f7717aa0317","Lutra lutra","Eurasian Otter","dead","SJ3300",52.6,-2.98,"United Kingdom",2016
"e56e98d5-dcdb-466b-9c0f-7b8c40067180","Lutra lutra","Eurasian Otter","dead","SD4953",53.97,-2.77,"United Kingdom",2016
"e4123a32-3b12-4301-bde4-f28d44975d4c","Lutra lutra","Eurasian Otter","dead","NJ8814",57.22,-2.19,"United Kingdom",2016
"e391b825-5166-4acc-8db4-5fe72a1aaea7","Lutra lutra","Eurasian Otter","dead","NZ2639",54.75,-1.59,"United Kingdom",2016
"e34debd7-ba7d-421e-9b3a-c70f3e642593","Lutra lutra","Eurasian Otter","dead","SU3645",51.21,-1.48,"United Kingdom",2014
"e1b61596-20b5-40b7-92a8-2a18b3588503","Lutra lutra","Eurasian Otter","dead","ST9301",50.81,-2.1,"United Kingdom",2017
"dd76d0ed-4179-431c-8c60-202c09617e9a","Lutra lutra","Eurasian Otter","dead","TL2037",52.02,-0.25,"United Kingdom",2016
"d64ee5f5-1198-4606-b25e-680d58fe7c19","Lutra lutra","Eurasian Otter","dead","SD5190",54.31,-2.75,"United Kingdom",2016
"d0e054a3-d7d0-4e63-b11e-b3a11c151501","Lutra lutra","Eurasian Otter","dead","NM6441",56.51,-5.82,"United Kingdom",2014
"d011b2fa-6cbd-4dd2-aabb-417daaa87e95","Lutra lutra","Eurasian Otter","dead","SK3255",53.09,-1.51,"United Kingdom",2017
"cdbaa53c-f20b-4d4f-9c73-9e3165f97553","Lutra lutra","Eurasian Otter","dead","SO7228",51.95,-2.41,"United Kingdom",2014
"cd634e39-6be3-46ce-bd25-f80116f26054","Lutra lutra","Eurasian Otter","dead","SD5364",54.07,-2.71,"United Kingdom",2015
"cd29d5a0-b3df-45aa-b2c5-14828d3c289d","Lutra lutra","Eurasian Otter","dead","TL9416",51.82,0.83,"United Kingdom",2020
"cc167186-dfe3-4be3-9c91-d0e9787c312c","Lutra lutra","Eurasian Otter","dead","NM4145",56.53,-6.2,"United Kingdom",2015
"c847a0c8-5825-4746-9b13-9eba49adfcdb","Lutra lutra","Eurasian Otter","dead","SD4640",53.86,-2.82,"United Kingdom",2021
"c3d74c11-74a2-49fa-b142-0ea1a6f24f8d","Lutra lutra","Eurasian Otter","dead","SP6637",52.03,-1.03,"United Kingdom",2017
"c287933b-23aa-4d03-b2eb-831485ac49e1","Lutra lutra","Eurasian Otter","dead","SU4293",51.64,-1.39,"United Kingdom",2019
"c238f9c7-1fb1-45a0-9984-6ab6732dce84","Lutra lutra","Eurasian Otter","dead","TM2592",52.48,1.31,"United Kingdom",2016
"c2100858-b60c-47a3-896d-7c98edd5af49","Lutra lutra","Eurasian Otter","dead","TF2700",52.59,-0.12,"United Kingdom",2020
"be17b825-c3dd-4071-a6a8-ff8e034c3516","Lutra lutra","Eurasian Otter","dead","NY5325",54.62,-2.72,"United Kingdom",2016
"bc3e8fb1-14b2-45b6-9f2e-1a56334e9d29","Lutra lutra","Eurasian Otter","dead","TL9728",51.92,0.88,"United Kingdom",2020
"bc19d81e-a712-4c07-83bc-df6b6f8ba89b","Lutra lutra","Eurasian Otter","dead","NT1299",56.18,-3.41,"United Kingdom",2016
"bafb6de5-ad42-4d1a-b781-0d0d1afd4a04","Lutra lutra","Eurasian Otter","dead","SK0086",53.37,-1.99,"United Kingdom",2017
"b7b5a9a4-2424-4af0-884a-a000b35cc850","Lutra lutra","Eurasian Otter","dead","NO1205",56.23,-3.41,"United Kingdom",2017
"b7350e33-8b16-4bd8-96f0-f692b441da7b","Lutra lutra","Eurasian Otter","dead","NM6143",56.52,-5.89,"United Kingdom",2015
"b7251580-7f7f-499d-bb1d-c7d6d35cdfce","Lutra lutra","Eurasian Otter","dead","SJ8923",52.8,-2.15,"United Kingdom",2019
"b6927084-7644-46e3-8797-408d140f5ea8","Lutra lutra","Eurasian Otter","dead","SZ0099",50.79,-1.99,"United Kingdom",2019
"b197c330-f42a-487e-8e04-efa90886ca04","Lutra lutra","Eurasian Otter","dead","SK7419",52.77,-0.9,"United Kingdom",2019
"b032adc3-01ef-47f9-b8aa-aea7ea23b035","Lutra lutra","Eurasian Otter","dead","ST3000",50.8,-2.98,"United Kingdom",2018
"ab64f89d-b3d8-493c-bfa7-8958baba745e","Lutra lutra","Eurasian Otter","dead","TL8619",51.84,0.7,"United Kingdom",2016
"aa708203-1d48-481c-915d-5c9a9386e478","Lutra lutra","Eurasian Otter","dead","SN5316",51.82,-4.13,"United Kingdom",2021
"aa24a9bf-c316-4fad-b98e-a59d4e290546","Lutra lutra","Eurasian Otter","dead","SP7731",51.97,-0.88,"United Kingdom",2022
"a7929a4d-1167-44c9-b3cd-fe505fa17593","Lutra lutra","Eurasian Otter","dead","SE3503",53.53,-1.47,"United Kingdom",2015
"a424c731-7a1d-4066-8b18-8e25e07544de","Lutra lutra","Eurasian Otter","dead","SJ7862",53.16,-2.32,"United Kingdom",2019
"a3ae965f-9cb5-487c-b225-dd7b21d8ce8b","Lutra lutra","Eurasian Otter","dead","NG7927",57.29,-5.66,"United Kingdom",2016
"a0388ff2-8827-4643-b38c-ba337649c309","Lutra lutra","Eurasian Otter","dead","ST6965",51.39,-2.43,"United Kingdom",2021
"9fd1cf7c-83b4-4dd5-91ae-9e9d1e360894","Lutra lutra","Eurasian Otter","dead","SS9974",51.46,-3.45,"United Kingdom",2017
"9f948dc0-bd31-4a04-b268-5577c233929e","Lutra lutra","Eurasian Otter","dead","SN0302",51.69,-4.85,"United Kingdom",2023
"9f55ded6-9430-4bfe-bcc3-783118089b80","Lutra lutra","Eurasian Otter","dead","NO0439",56.54,-3.55,"United Kingdom",2022
"9d68dbd0-7b58-443d-8b05-54f1259710a8","Lutra lutra","Eurasian Otter","dead","TL9727",51.91,0.87,"United Kingdom",2020
"9ca4dd65-48e6-4082-99ff-3023f7bc4fa0","Lutra lutra","Eurasian Otter","dead","TF1908",52.66,-0.23,"United Kingdom",2022
"9c8aa476-a7e4-4f47-a38c-acfa723df07a","Lutra lutra","Eurasian Otter","dead","TG2811",52.65,1.38,"United Kingdom",2017
"972a7c11-bf7b-4f78-a782-1db701b7d2d3","Lutra lutra","Eurasian Otter","dead","SK3742",52.98,-1.45,"United Kingdom",2015
"95eb4db5-ce8b-499f-b64a-c5cd8d5785da","Lutra lutra","Eurasian Otter","dead","SD5532",53.78,-2.68,"United Kingdom",2017
"93646589-28b0-45e5-be3b-1cb9cf8f489e","Lutra lutra","Eurasian Otter","dead","SH4267",53.18,-4.35,"United Kingdom",2015
"932ba9ad-d1be-4608-86c0-df8c278eec07","Lutra lutra","Eurasian Otter","dead","SO9188",52.49,-2.13,"United Kingdom",2015
"91269dd2-17fc-4e8b-aa69-74947126e913","Lutra lutra","Eurasian Otter","dead","NY5325",54.62,-2.72,"United Kingdom",2016
"8ed734eb-0c4b-4ac4-9f3d-153b25435b39","Lutra lutra","Eurasian Otter","dead","SK5658",53.12,-1.15,"United Kingdom",2014
"8c270217-08e7-46a4-9614-b607c5cd9ebc","Lutra lutra","Eurasian Otter","dead","SX4181",50.62,-4.24,"United Kingdom",2015
"8b4d819b-58be-45b0-81e0-fa25082065ca","Lutra lutra","Eurasian Otter","dead","SD4953",53.97,-2.77,"United Kingdom",2016
"8ae76afe-4158-4624-b185-40b085717f9c","Lutra lutra","Eurasian Otter","dead","ST2728",51.05,-3.04,"United Kingdom",2017
"89dfa3dd-138b-4f3a-a510-0619c0c12ead","Lutra lutra","Eurasian Otter","dead","SU1822",51,-1.73,"United Kingdom",2021
"8852051b-3a35-4259-a2f0-c36ea4cea809","Lutra lutra","Eurasian Otter","dead","NZ1237",54.73,-1.8,"United Kingdom",2017
"850d93f3-0fa4-4d61-9b99-d0cb06573644","Lutra lutra","Eurasian Otter","dead","ST8906",50.85,-2.15,"United Kingdom",2014
"85017e2b-5c85-4bd1-a7b4-216a303bd1b6","Lutra lutra","Eurasian Otter","dead","SN6929",51.95,-3.9,"United Kingdom",2015
"83fc56aa-979d-4e76-acb9-49f242973df7","Lutra lutra","Eurasian Otter","dead","SU4191",51.62,-1.41,"United Kingdom",2019
"83c581d4-48b7-4222-ad86-8d22c4fcbf68","Lutra lutra","Eurasian Otter","dead","TF3700",52.59,0.02,"United Kingdom",2014
"836f9a80-ad77-45ce-b85f-5d3c638ab815","Lutra lutra","Eurasian Otter","dead","H9083",54.69,-6.6,"United Kingdom",2021
"8218476a-3d9f-40a6-9d8b-47aa30768a59","Lutra lutra","Eurasian Otter","dead","TG4908",52.62,1.69,"United Kingdom",2019
"818c9f3b-1358-4585-80de-bbde7530e965","Lutra lutra","Eurasian Otter","dead","NS4656",55.78,-4.46,"United Kingdom",2015
"7dfb0e50-d511-4148-b59e-8852013a01e4","Lutra lutra","Eurasian Otter","dead","TM3355",52.15,1.41,"United Kingdom",2020
"7b9058cc-6707-4ad2-ad3b-a7057d3e70de","Lutra lutra","Eurasian Otter","dead","NT3658",55.82,-3.02,"United Kingdom",2015
"7b609912-f98c-4897-b7b4-b1ba6b8db341","Lutra lutra","Eurasian Otter","dead","ST5179",51.51,-2.7,"United Kingdom",2017
"7a366488-e9bf-4cd3-87d3-63ddad51a801","Lutra lutra","Eurasian Otter","dead","NZ3145",54.8,-1.52,"United Kingdom",2018
"7a2f0861-5f43-4357-915e-210fa9b8f381","Lutra lutra","Eurasian Otter","dead","SM8941",52.03,-5.07,"United Kingdom",2014
