"NBN Atlas record ID","Occurrence ID","Licence","Rightsholder","Scientific name","Taxon author","Name qualifier","Common name","Species ID (TVK)","Taxon Rank","Occurrence status","Start date","Start date day","Start date month","Start date year","End date","End date day","End date month","End date year","Locality","OSGR","Latitude (WGS84)","Longitude (WGS84)","Coordinate uncertainty (m)","Verbatim depth","Recorder","Determiner","Individual count","Abundance","Abundance scale","Organism scope","Organism remarks","Sex","Life stage","Occurrence remarks","Identification verification status","Basis of record","Survey key","Dataset name","Dataset ID","Data provider","Data provider ID","Institution code","Kingdom","Phylum","Class","Order","Family","Genus","OSGR 100km","OSGR 10km","OSGR 2km","OSGR 1km","Country","State/Province","Vitality"
"e56e98d5-dcdb-466b-9c0f-7b8c40067180","23362","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-10-15","15","10","2016","","","","","","SD4953","53.97","-2.77","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SD","SD45","SD45W","SD4953","United Kingdom","England","dead"
"e4123a32-3b12-4301-bde4-f28d44975d4c","23389","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-10-09","09","10","2016","","","","","","NJ8814","57.22","-2.19","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NJ","NJ81","NJ81X","NJ8814","United Kingdom","Scotland","dead"
"e391b825-5166-4acc-8db4-5fe72a1aaea7","23619","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-10-27","27","10","2016","","","","","","NZ2639","54.75","-1.59","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NZ","NZ23","NZ23U","NZ2639","United Kingdom","England","dead"
"e34debd7-ba7d-421e-9b3a-c70f3e642593","38502","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-10-16","16","10","2014","","","","","","SU3645","51.21","-1.48","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SU","SU34","SU34S","SU3645","United Kingdom","England","dead"
"e1b61596-20b5-40b7-92a8-2a18b3588503","39146","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-10-01","01","10","2017","","","","","","ST9301","50.81","-2.1","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","ST","ST90","ST90F","ST9301","United Kingdom","England","dead"
"dd76d0ed-4179-431c-8c60-202c09617e9a","38959","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-10-20","20","10","2016","","","","","","TL2037","52.02","-0.25","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TL","TL23","TL23D","TL2037","United Kingdom","England","dead"
"d64ee5f5-1198-4606-b25e-680d58fe7c19","38960","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-10-20","20","10","2016","","","","","","SD5190","54.31","-2.75","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SD","SD59","SD59A","SD5190","United Kingdom","England","dead"
"d0e054a3-d7d0-4e63-b11e-b3a11c151501","38504","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-10-17","17","10","2014","","","","","","NM6441","56.51","-5.82","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NM","NM64","NM64K","NM6441","United Kingdom","Scotland","dead"
"d011b2fa-6cbd-4dd2-aabb-417daaa87e95","39150","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-10-04","04","10","2017","","","","","","SK3255","53.09","-1.51","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SK","SK35","SK35H","SK3255","United Kingdom","England","dead"
"cdbaa53c-f20b-4d4f-9c73-9e3165f97553","38501","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-10-15","15","10","2014","","","","","","SO7228","51.95","-2.41","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SO","SO72","SO72J","SO7228","United Kingdom","England","dead"
"cd634e39-6be3-46ce-bd25-f80116f26054","38722","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-10-08","08","10","2015","","","","","","SD5364","54.07","-2.71","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SD","SD56","SD56H","SD5364","United Kingdom","England","dead"
"cd29d5a0-b3df-45aa-b2c5-14828d3c289d","78758","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2020-10-13","13","10","2020","","","","","","TL9416","51.82","0.83","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TL","TL91","TL91N","TL9416","United Kingdom","England","dead"
"cc167186-dfe3-4be3-9c91-d0e9787c312c","38719","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-10-06","06","10","2015","","","","","","NM4145","56.53","-6.2","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NM","NM44","NM44C","NM4145","United Kingdom","Scotland","dead"
"c847a0c8-5825-4746-9b13-9eba49adfcdb","88140","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2021-10-20","20","10","2021","","","","","","SD4640","53.86","-2.82","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SD","SD44","SD44Q","SD4640","United Kingdom","England","dead"
"c3d74c11-74a2-49fa-b142-0ea1a6f24f8d","39151","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-10-05","05","10","2017","","","","","","SP6637","52.03","-1.03","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SP","SP63","SP63T","SP6637","United Kingdom","England","dead"
"c287933b-23aa-4d03-b2eb-831485ac49e1","72001","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2019-10-28","28","10","2019","","","","","","SU4293","51.64","-1.39","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SU","SU49","SU49G","SU4293","United Kingdom","England","dead"
"c238f9c7-1fb1-45a0-9984-6ab6732dce84","38966","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-10-28","28","10","2016","","","","","","TM2592","52.48","1.31","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TM","TM29","TM29L","TM2592","United Kingdom","England","dead"
"c2100858-b60c-47a3-896d-7c98edd5af49","78960","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2020-10-21","21","10","2020","","","","","","TF2700","52.59","-0.12","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TF","TF20","TF20Q","TF2700","United Kingdom","England","dead"
"be17b825-c3dd-4071-a6a8-ff8e034c3516","23390","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-10-16","16","10","2016","","","","","","NY5325","54.62","-2.72","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NY","NY52","NY52H","NY5325","United Kingdom","England","dead"
"bc3e8fb1-14b2-45b6-9f2e-1a56334e9d29","79475","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2020-10-06","06","10","2020","","","","","","TL9728","51.92","0.88","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TL","TL92","TL92U","TL9728","United Kingdom","England","dead"
"bc19d81e-a712-4c07-83bc-df6b6f8ba89b","38963","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-10-26","26","10","2016","","","","","","NT1299","56.18","-3.41","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NT","NT19","NT19J","NT1299","United Kingdom","Scotland","dead"
"bafb6de5-ad42-4d1a-b781-0d0d1afd4a04","39149","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-10-03","03","10","2017","","","","","","SK0086","53.37","-1.99","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SK","SK08","SK08D","SK0086","United Kingdom","England","dead"
"b7b5a9a4-2424-4af0-884a-a000b35cc850","32020","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-10-21","21","10","2017","","","","","","NO1205","56.23","-3.41","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NO","NO10","NO10H","NO1205","United Kingdom","Scotland","dead"
"b7350e33-8b16-4bd8-96f0-f692b441da7b","38735","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-10-27","27","10","2015","","","","","","NM6143","56.52","-5.89","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NM","NM64","NM64B","NM6143","United Kingdom","Scotland","dead"
"b7251580-7f7f-499d-bb1d-c7d6d35cdfce","71119","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2019-10-12","12","10","2019","","","","","","SJ8923","52.8","-2.15","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SJ","SJ82","SJ82W","SJ8923","United Kingdom","England","dead"
"b6927084-7644-46e3-8797-408d140f5ea8","71120","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2019-10-08","08","10","2019","","","","","","SZ0099","50.79","-1.99","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SZ","SZ09","SZ09E","SZ0099","United Kingdom","England","dead"
"b197c330-f42a-487e-8e04-efa90886ca04","71117","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2019-10-14","14","10","2019","","","","","","SK7419","52.77","-0.9","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SK","SK71","SK71P","SK7419","United Kingdom","England","dead"
"b032adc3-01ef-47f9-b8aa-aea7ea23b035","56295","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2018-10-31","31","10","2018","","","","","","ST3000","50.8","-2.98","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","ST","ST30","ST30A","ST3000","United Kingdom","England","dead"
"ab64f89d-b3d8-493c-bfa7-8958baba745e","38953","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-10-08","08","10","2016","","","","","","TL8619","51.84","0.7","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TL","TL81","TL81U","TL8619","United Kingdom","England","dead"
"aa708203-1d48-481c-915d-5c9a9386e478","86567","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2021-10-02","02","10","2021","","","","","","SN5316","51.82","-4.13","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SN","SN51","SN51I","SN5316","United Kingdom","Wales","dead"
"aa24a9bf-c316-4fad-b98e-a59d4e290546","94259","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2022-10-20","20","10","2022","","","","","","SP7731","51.97","-0.88","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SP","SP73","SP73Q","SP7731","United Kingdom","England","dead"
"a7929a4d-1167-44c9-b3cd-fe505fa17593","38726","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-10-14","14","10","2015","","","","","","SE3503","53.53","-1.47","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SE","SE30","SE30L","SE3503","United Kingdom","England","dead"
"a424c731-7a1d-4066-8b18-8e25e07544de","71122","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2019-10-23","23","10","2019","","","","","","SJ7862","53.16","-2.32","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SJ","SJ76","SJ76W","SJ7862","United Kingdom","England","dead"
"a3ae965f-9cb5-487c-b225-dd7b21d8ce8b","38957","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-10-16","16","10","2016","","","","","","NG7927","57.29","-5.66","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NG","NG72","NG72Y","NG7927","United Kingdom","Scotland","dead"
"a0388ff2-8827-4643-b38c-ba337649c309","88141","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2021-10-23","23","10","2021","","","","","","ST6965","51.39","-2.43","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","ST","ST66","ST66X","ST6965","United Kingdom","England","dead"
"9fd1cf7c-83b4-4dd5-91ae-9e9d1e360894","32552","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-10-23","23","10","2017","","","","","","SS9974","51.46","-3.45","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SS","SS97","SS97X","SS9974","United Kingdom","Wales","dead"
"9f948dc0-bd31-4a04-b268-5577c233929e","98574","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2023-10-11","11","10","2023","","","","","","SN0302","51.69","-4.85","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SN","SN00","SN00G","SN0302","United Kingdom","Wales","dead"
"9f55ded6-9430-4bfe-bcc3-783118089b80","94197","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2022-10-14","14","10","2022","","","","","","NO0439","56.54","-3.55","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NO","NO03","NO03P","NO0439","United Kingdom","Scotland","dead"
"9d68dbd0-7b58-443d-8b05-54f1259710a8","79473","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2020-10-05","05","10","2020","","","","","","TL9727","51.91","0.87","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TL","TL92","TL92T","TL9727","United Kingdom","England","dead"
"9ca4dd65-48e6-4082-99ff-3023f7bc4fa0","94269","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2022-10-23","23","10","2022","","","","","","TF1908","52.66","-0.23","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TF","TF10","TF10Z","TF1908","United Kingdom","England","dead"
"9c8aa476-a7e4-4f47-a38c-acfa723df07a","39153","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-10-12","12","10","2017","","","","","","TG2811","52.65","1.38","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","TG","TG21","TG21V","TG2811","United Kingdom","England","dead"
"972a7c11-bf7b-4f78-a782-1db701b7d2d3","38721","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-10-08","08","10","2015","","","","","","SK3742","52.98","-1.45","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SK","SK34","SK34R","SK3742","United Kingdom","England","dead"
"95eb4db5-ce8b-499f-b64a-c5cd8d5785da","39145","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-10-01","01","10","2017","","","","","","SD5532","53.78","-2.68","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SD","SD53","SD53L","SD5532","United Kingdom","England","dead"
"93646589-28b0-45e5-be3b-1cb9cf8f489e","38716","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-10-01","01","10","2015","","","","","","SH4267","53.18","-4.35","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SH","SH46","SH46I","SH4267","United Kingdom","Wales","dead"
"932ba9ad-d1be-4608-86c0-df8c278eec07","38731","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-10-23","23","10","2015","","","","","","SO9188","52.49","-2.13","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SO","SO98","SO98E","SO9188","United Kingdom","England","dead"
"91269dd2-17fc-4e8b-aa69-74947126e913","38958","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-10-16","16","10","2016","","","","","","NY5325","54.62","-2.72","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","NY","NY52","NY52H","NY5325","United Kingdom","England","dead"
"8ed734eb-0c4b-4ac4-9f3d-153b25435b39","38507","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2014-10-27","27","10","2014","","","","","","SK5658","53.12","-1.15","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SK","SK55","SK55U","SK5658","United Kingdom","England","dead"
"8c270217-08e7-46a4-9614-b607c5cd9ebc","38717","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2015-10-02","02","10","2015","","","","","","SX4181","50.62","-4.24","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SX","SX48","SX48A","SX4181","United Kingdom","England","dead"
"8b4d819b-58be-45b0-81e0-fa25082065ca","38956","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2016-10-15","15","10","2016","","","","","","SD4953","53.97","-2.77","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SD","SD45","SD45W","SD4953","United Kingdom","England","dead"
"8ae76afe-4158-4624-b185-40b085717f9c","39159","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2017-10-24","24","10","2017","","","","","","ST2728","51.05","-3.04","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","ST","ST22","ST22U","ST2728","United Kingdom","England","dead"
"89dfa3dd-138b-4f3a-a510-0619c0c12ead","86706","CC-BY-NC","The Road Lab","Lutra lutra","(Linnaeus, 1758)","","Eurasian Otter","NBNSYS0000005133","species","present","2021-10-07","07","10","2021","","","","","","SU1822","51.0","-1.73","707.1","","The Road Lab","","","","","","","","","Found dead","Accepted - considered correct","HumanObservation","","UK Roadkill Records","dr1628","The Road Lab UK","dp205","","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Lutra","SU","SU12","SU12W","SU1822","United Kingdom","England","dead"
